KO	GeneNumber	Description
K00392	1	 sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
K00311	1	 ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K00015	1	 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K00341	1	 nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]
K00057	1	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
K00023	1	 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K00024	1	 mdh; malate dehydrogenase [EC:1.1.1.37]
K00013	1	 hisD; histidinol dehydrogenase [EC:1.1.1.23]
K00571	1	 E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K00457	1	 HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
K00003	1	 E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]
